threshold,precision,recall,f1,fpr,pr_auc,roc_auc,tn,fp,fn,tp
0.167,0.5075586625960503,0.9765053061687758,0.6679411907419089,0.9397675138619156,0.7502665190436053,0.7349163480225073,2140,33389,828,34414
0.168,0.5075840292737628,0.976136428125532,0.6678768346664595,0.939317177516958,0.7502665190436053,0.7349163480225073,2156,33373,841,34401
0.169,0.5076750501830204,0.9759945519550536,0.667922403246791,0.9388386951504405,0.7502665190436053,0.7349163480225073,2173,33356,846,34396
0.17,0.5078056921736305,0.975597298677714,0.6679423792363209,0.937966168482085,0.7502665190436053,0.7349163480225073,2204,33325,860,34382
0.171,0.5078607523862998,0.9752851711026616,0.6679168286047416,0.9374595400940077,0.7502665190436053,0.7349163480225073,2222,33307,871,34371
0.17200000000000001,0.5079529328287606,0.9750297939958005,0.667936631353873,0.9368684736412508,0.7502665190436053,0.7349163480225073,2243,33286,880,34362
0.17300000000000001,0.5081647142350018,0.9748595425912264,0.6680797277588721,0.9359115089082158,0.7502665190436053,0.7349163480225073,2277,33252,886,34356
0.17400000000000002,0.5083556594976243,0.9745190397820782,0.6681647065690023,0.9348701061105013,0.7502665190436053,0.7349163480225073,2314,33215,898,34344
0.17500000000000002,0.5084723168528009,0.974093411270643,0.6681653626065631,0.9340257254637057,0.7502665190436053,0.7349163480225073,2344,33185,913,34329
0.176,0.5085803200948429,0.9738096589296862,0.6681918186951189,0.9333502209462693,0.7502665190436053,0.7349163480225073,2368,33161,923,34319
0.177,0.5086509807410043,0.9734975313546337,0.6681792951670547,0.9327873005150722,0.7502665190436053,0.7349163480225073,2388,33141,934,34308
0.178,0.5088268454782815,0.9732421542477725,0.6682708231855822,0.931886627825157,0.7502665190436053,0.7349163480225073,2420,33109,943,34299
0.179,0.5089961699474481,0.9729016514386244,0.6683365170948501,0.9309296630921219,0.7502665190436053,0.7349163480225073,2454,33075,955,34287
0.18,0.5091503267973856,0.9725895238635719,0.6683957021118933,0.9300571364237665,0.7502665190436053,0.7349163480225073,2485,33044,966,34276
0.181,0.5094179736861667,0.9723057715226151,0.6685592203459276,0.9287905654535732,0.7502665190436053,0.7349163480225073,2530,32999,976,34266
0.182,0.5094760643836839,0.9717950173088928,0.6684884447220487,0.9280869149145768,0.7502665190436053,0.7349163480225073,2555,32974,994,34248
0.183,0.5096375679095037,0.9715680154361274,0.6685737159147491,0.9272706802893411,0.7502665190436053,0.7349163480225073,2584,32945,1002,34240
0.184,0.5097688825351442,0.9713410135633619,0.668632927710608,0.9265670297503448,0.7502665190436053,0.7349163480225073,2609,32920,1010,34232
0.185,0.5099377216246015,0.9711707621587878,0.6687377881985151,0.9257789411466689,0.7502665190436053,0.7349163480225073,2637,32892,1016,34226
0.186,0.5100418971506956,0.9706600079450656,0.6687061997243698,0.9249064144783135,0.7502665190436053,0.7349163480225073,2668,32861,1034,34208
0.187,0.5102872062663185,0.9704897565404914,0.6688765681989302,0.9238368656590391,0.7502665190436053,0.7349163480225073,2706,32823,1040,34202
0.188,0.5104502567777379,0.9702060041995346,0.6689491910081584,0.9229643389906836,0.7502665190436053,0.7349163480225073,2737,32792,1050,34192
0.189,0.5107050544590698,0.9699222518585778,0.6691004472805927,0.92175406006361,0.7502665190436053,0.7349163480225073,2780,32749,1060,34182
0.19,0.5109373364632706,0.969638499517621,0.6692322003858092,0.920628219201216,0.7502665190436053,0.7349163480225073,2820,32709,1070,34172
0.191,0.511047616198184,0.9693547471766643,0.6692591758171792,0.9199527146837795,0.7502665190436053,0.7349163480225073,2844,32685,1080,34162
0.192,0.5112794335583731,0.9691561205379945,0.6694105541672791,0.9189113118860649,0.7502665190436053,0.7349163480225073,2881,32648,1087,34155
0.193,0.5115509078923713,0.9688723681970376,0.6695754485733896,0.9176447409158716,0.7502665190436053,0.7349163480225073,2926,32603,1097,34145
0.194,0.5117140073446751,0.9687021167924635,0.6696744706101591,0.9168847983337555,0.7502665190436053,0.7349163480225073,2953,32576,1103,34139
0.195,0.5118944052797361,0.968389989217411,0.669754297825575,0.9159278336007205,0.7502665190436053,0.7349163480225073,2987,32542,1114,34128
0.196,0.5121812095648388,0.9681913625787413,0.6699521897487752,0.914689408652087,0.7502665190436053,0.7349163480225073,3031,32498,1121,34121
0.197,0.5123925974884336,0.9679076102377845,0.6700650205276288,0.9136480058543724,0.7502665190436053,0.7349163480225073,3068,32461,1131,34111
0.198,0.5126420539955505,0.967680608365019,0.6702238468643751,0.9125221649919784,0.7502665190436053,0.7349163480225073,3108,32421,1139,34103
0.199,0.5129987362339773,0.9675387321945406,0.6704945433094092,0.9110867178924259,0.7502665190436053,0.7349163480225073,3159,32370,1144,34098
0.2,0.5132656748780341,0.9672266046194881,0.670647490507014,0.9098201469222326,0.7502665190436053,0.7349163480225073,3204,32325,1155,34087
0.201,0.5135090336482678,0.966971227512627,0.6707937601495989,0.9086943060598385,0.7502665190436053,0.7349163480225073,3244,32285,1164,34078
0.202,0.5137665862484921,0.9668293513421485,0.6709793032827238,0.907624757240564,0.7502665190436053,0.7349163480225073,3282,32247,1169,34073
0.203,0.51399683090621,0.9664604732989047,0.6710867230831371,0.9064426243350503,0.7502665190436053,0.7349163480225073,3324,32205,1182,34060
0.20400000000000001,0.5143271452955304,0.9661767209579479,0.6712997190595889,0.9049790312139379,0.7502665190436053,0.7349163480225073,3376,32153,1192,34050
